userId,movieId,rating,timestamp
132,5679,3.0,1157924214
132,5791,3.5,1157924181
132,5878,3.5,1157920819
132,5969,2.5,1157996783
132,6155,3.0,1174939831
132,6251,2.0,1161800252
132,6333,3.0,1157923216
132,6774,3.5,1329983688
132,6863,4.0,1174935132
132,6934,3.0,1157979112
132,7034,3.0,1157993516
132,7147,3.5,1157921374
132,7153,4.0,1157919901
132,8969,4.0,1157924870
132,8970,3.5,1157920874
132,27731,3.0,1174935162
132,30793,3.5,1329984085
132,38061,2.5,1329983541
132,40819,3.0,1329983606
132,45720,3.0,1161799231
132,45722,3.0,1157920047
132,46578,4.0,1329983919
132,48780,3.5,1329983602
132,58559,3.5,1329983669
132,60069,0.5,1329983716
132,68157,3.5,1329983509
133,110,3.0,843491209
133,296,3.0,843490780
133,349,2.0,843490845
133,454,3.0,843491396
133,480,3.0,843491209
133,524,3.0,843491580
133,555,3.0,843491488
134,1,3.0,832841103
134,160,3.0,832841215
134,173,3.0,832841267
134,186,3.0,832841423
134,208,4.0,832841137
134,227,3.0,832841633
134,253,4.0,832841137
134,273,3.0,832841687
134,296,4.0,832840929
134,344,3.0,832841003
134,367,3.0,832841687
135,141,4.0,1009692048
135,267,2.0,1009692359
135,292,4.0,1009692890
135,393,3.0,1009693004
135,671,4.0,1009692001
135,780,3.0,1009691746
135,919,5.0,1009693267
135,1073,5.0,1009693290
135,1097,4.0,1009690752
135,1215,5.0,1009691695
135,1220,4.0,1009693108
135,1259,5.0,1009693280
135,1265,5.0,1009691846
135,1291,4.0,1009693055
135,1358,5.0,1009691144
135,1372,1.0,1009691746
135,1483,4.0,1009691378
135,1517,5.0,1009690931
135,1676,3.0,1009691761
135,1754,5.0,1009691256
135,1792,2.0,1009691393
135,1923,5.0,1009691873
135,2000,5.0,1009693087
135,2009,3.0,1009694132
135,2167,4.0,1009692840
135,2253,2.0,1009692784
135,2302,4.0,1009691925
135,2387,4.0,1009692259
135,2407,3.0,1009690943
135,2470,3.0,1009693377
135,2502,4.0,1009692001
135,2735,4.0,1009693484
135,3102,3.0,1009691612
135,3104,4.0,1009693108
135,3264,2.0,1009692149
135,3358,4.0,1009691948
135,3489,3.0,1009692784
135,3740,5.0,1009693108
135,3869,3.0,1009692200
135,4022,4.0,1009692532
135,4881,3.0,1009692545
136,16,5.0,832449614
136,34,2.0,832449299
136,62,5.0,832449522
136,93,4.0,832450076
136,132,3.0,832449989
136,153,3.0,832449165
136,165,5.0,832449163
136,188,5.0,832451540
136,196,3.0,832449422
136,198,3.0,832449909
136,231,2.0,832449197
136,235,4.0,832449454
136,248,3.0,832449755
136,296,1.0,832449136
136,316,2.0,832449197
136,333,5.0,832449501
136,432,3.0,832449365
136,552,3.0,832450076
136,590,3.0,832449136
136,592,4.0,832449136
137,296,3.0,1204859460
137,318,3.5,1204859137
137,356,3.5,1204859455
137,588,4.0,1204859525
137,778,2.0,1204859879
137,904,4.0,1204859703
137,912,5.0,1204859738
137,953,4.0,1204859888
137,954,4.5,1204859817
137,968,3.5,1204859078
137,969,4.0,1204859884
137,1022,3.0,1204859023
137,1193,4.0,1204863618
137,1231,4.0,1204859035
137,1250,5.0,1204859761
137,1252,4.0,1204859742
137,1253,3.5,1204859846
137,1260,3.0,1204859794
137,1272,5.0,1204863817
137,1299,5.0,1204863767
137,1304,4.5,1204863793
137,1994,3.5,1204859030
137,2028,4.0,1204859327
137,2064,5.0,1204859055
137,2288,3.0,1204859087
137,2571,4.0,1204859379
137,2648,3.5,1204863751
137,2716,3.0,1204859506
137,2762,4.5,1204859315
137,2940,4.0,1204863839
137,3462,4.0,1204863614
137,3578,3.5,1204859529
137,3671,4.0,1204859948
137,3996,3.0,1204859320
137,4995,4.0,1204859463
137,6787,4.0,1204859228
137,7171,4.0,1204859227
137,26084,4.0,1204859960
138,1805,0.5,1222676017
138,1959,3.5,1222676198
138,2116,3.0,1222676193
138,2150,5.0,1222675936
138,2924,5.0,1222676473
138,3972,5.0,1222676520
138,3996,5.0,1222676455
139,3578,2.5,1453924097
139,3994,2.5,1453924216
139,4025,2.0,1453924314
139,4993,4.0,1453923961
139,5400,1.5,1453924949
139,5419,2.0,1453925284
139,5445,1.5,1453924128
139,5481,1.0,1453924369
139,5956,2.5,1453924442
139,5957,1.5,1453925221
139,6059,1.5,1453925166
139,6874,3.0,1453924136
139,7147,1.5,1453924235
139,7254,1.0,1453924308
139,7346,1.0,1453925299
139,8371,2.0,1453924912
139,8961,3.5,1453924148
139,33004,2.0,1453924506
139,33615,2.5,1453924842
139,34319,1.5,1453924692
139,34405,4.0,1453924387
139,51255,2.0,1453924382
139,53125,2.0,1453924502
139,53996,2.5,1453924510
139,54001,3.0,1453924440
139,56757,1.0,1453924829
139,58559,3.5,1453924116
139,59615,1.5,1453924671
139,60684,4.0,1453924493
139,63113,3.0,1453924860
139,74458,1.0,1453924356
139,76093,2.0,1453924478
139,81564,2.0,1453925291
139,82459,3.0,1453924784
139,86332,2.0,1453924840
139,88744,1.0,1453924932
139,89745,2.5,1453924402
139,91529,4.0,1453924397
139,94864,1.5,1453925033
139,99114,2.5,1453924383
139,122886,4.0,1453924027
140,22,3.0,951163606
140,50,3.0,942840991
140,95,2.5,1085569725
140,165,4.0,967049233
140,210,3.0,1021898818
140,261,4.0,949667125
140,266,3.0,942842894
140,296,4.0,942843185
140,338,2.0,967049270
140,339,3.0,1085569715
140,349,4.0,967049014
140,356,4.0,949666898
140,364,4.0,949666898
140,377,4.0,967048935
140,380,4.0,1085569631
140,474,4.0,967048858
140,480,4.0,949667008
140,539,3.0,949667435
140,541,3.0,942841859
140,609,3.0,1020424600
140,736,3.0,967049071
140,866,4.0,951163154
140,1005,3.0,1032259036
140,1021,4.0,1021898763
140,1028,4.0,1021899012
140,1213,3.0,942843185
140,1214,4.0,1080845712
140,1240,3.0,942841243
140,1242,3.0,942841937
140,1246,3.0,942841791
140,1276,4.0,942842333
140,1304,5.0,942842894
140,1344,3.0,952101286
140,1393,4.0,949667278
140,1401,4.0,949667141
140,1441,4.0,949667353
140,1459,3.0,967049270
140,1573,3.0,951163606
140,1584,5.0,949666942
140,1608,3.0,949667202
140,1682,4.0,942841471
140,1693,3.0,942910010
140,1955,4.0,1012506531
140,1957,5.0,942841652
140,1961,4.0,942842394
140,2000,4.0,1055092965
140,2023,4.0,1035368843
140,2070,4.0,1055092732
140,2312,4.0,942843611
140,2401,4.5,1152897788
140,2571,4.0,967048185
140,2605,4.0,949667704
140,2763,4.0,942908620
140,2797,4.0,1032258861
140,2912,3.5,1075154522
140,2951,4.0,942842814
140,3030,1.0,1117729296
140,3105,4.0,1055093044
140,3230,4.0,1055092353
140,3360,4.0,1014225118
140,3372,4.0,1021899149
140,3448,4.0,1055093016
140,3451,4.0,1021898998
140,3494,4.0,1021898998
140,3508,4.0,1004111443
140,3578,4.0,973265043
140,3684,3.0,960561677
140,3798,3.0,1012506472
140,3861,2.0,997958529
140,3873,4.0,1021899051
140,3906,3.0,1005326428
140,3998,4.0,980422259
140,4033,4.0,997958279
140,4047,4.0,1055092243
140,4220,3.0,1012506552
140,4226,3.0,1020883962
140,4234,3.0,1012505945
140,4306,3.0,1010775654
140,4368,2.0,1010775581
140,4369,3.0,1013599592
140,4465,3.5,1067987083
140,4534,3.0,1014225103
140,4623,4.0,1039547791
140,4727,3.0,1020883917
140,4776,4.0,1018535155
140,4795,4.0,1021899069
140,4844,4.0,1030558882
140,4855,4.0,1117729508
140,4866,3.0,1036408849
140,4896,3.0,1030559001
140,5108,3.0,1028043008
140,5291,1.0,1117729298
140,5357,3.0,1024051464
140,5388,3.0,1060354397
140,5445,3.0,1055092997
140,5464,4.0,1028042730
140,5506,3.0,1156530514
140,5507,3.0,1044405477
140,5563,3.0,1060354508
140,5611,2.0,1055896083
140,5620,3.0,1115290654
140,5943,2.5,1055896076
140,5952,4.0,1079472379
140,5995,3.0,1058312828
140,6185,3.0,1058313047
140,6213,3.0,1048296463
140,6377,4.0,1079472354
140,6593,3.0,1145991051
140,6764,3.0,1115290606
140,6879,3.0,1067986867
140,7027,4.0,1115290235
140,7076,5.0,1117729689
140,7137,3.0,1115290572
140,7143,3.5,1075154237
140,7294,3.0,1115290667
140,8529,3.5,1115290578
140,8665,3.5,1096908981
140,30812,3.5,1152898237
140,31420,3.5,1124825591
140,34048,3.0,1166645504
140,39292,3.5,1166645512
140,39307,2.5,1156530456
140,41997,3.5,1152897804
140,43396,4.0,1166645387
140,44199,3.0,1159467898
140,45668,3.0,1160763876
140,49272,4.0,1180627460
141,47,3.0,1513130660
141,317,3.5,1513131947
141,1210,4.5,1513129848
141,1517,3.0,1513130782
141,1732,4.0,1513130755
141,1918,3.0,1513132127
141,1968,4.0,1513131894
141,2355,4.0,1513130163
141,2571,3.5,1513129802
141,3147,3.5,1513130740
141,3255,4.0,1513132105
141,3489,4.0,1513132169
141,3578,5.0,1513130008
141,4027,4.5,1513130268
141,4979,3.5,1513130978
141,5418,3.5,1513129905
141,7143,3.0,1513130077
141,7147,4.5,1513130431
141,8529,4.0,1513132213
141,35836,3.5,1513131843
141,45517,3.5,1513132281
141,46578,3.5,1513130368
141,51255,5.0,1513129972
141,51662,2.5,1513130390
141,54001,3.0,1513130504
141,54503,3.0,1513130596
141,58559,5.0,1513129850
141,59784,3.0,1513132174
141,71535,3.5,1513130522
141,80463,5.0,1513130508
141,109487,5.0,1513129896
142,161,5.0,838932766
142,281,4.0,838934339
142,344,4.0,838932017
142,349,3.0,838932017
142,356,4.0,838932132
142,589,3.0,838933753
143,1307,2.0,1444880213
143,6332,4.5,1444881588
143,6593,4.0,1444880948
143,7444,5.0,1444881020
143,8533,4.0,1444768543
143,69757,5.0,1444768885
143,81847,5.0,1444769058
143,101142,4.0,1444769086
143,103141,4.0,1444769077
144,1,3.5,1137323419
144,2,3.0,1137323803
144,163,4.0,1137324180
144,208,3.5,1137323690
144,288,4.0,1137323728
144,296,4.0,1136812638
144,380,3.0,1137323415
144,420,3.0,1137324034
144,541,3.0,1136812939
144,552,4.0,1137324296
144,587,3.5,1137323636
144,590,5.0,1137323386
144,593,4.5,1136812654
144,733,4.0,1137323549
144,784,1.5,1137324140
144,1923,3.0,1136812174
144,2000,3.5,1137324015
144,2396,3.5,1136812986
144,3147,4.0,1137324161
144,3408,3.5,1137324177
144,4226,5.0,1136812631
144,4306,5.0,1136812163
144,6218,3.5,1136813125
144,8368,4.0,1136812823
145,153,3.0,832105183
145,592,3.0,832105148
146,344,2.0,1312508994
146,410,3.5,1312509083
146,502,2.5,1312507926
146,765,3.0,1312507825
146,1411,3.0,1312507759
146,1882,0.5,1312507725
146,2805,2.5,1312507835
146,3686,4.0,1312507921
146,7444,3.0,1312508196
147,151,1.5,1203267713
147,168,0.5,1203267725
147,186,1.5,1203267726
147,225,5.0,1203267698
147,543,2.5,1203267733
147,552,4.5,1203267737
147,596,3.0,1203267730
147,1376,5.0,1203267736
147,2395,2.5,1203267729
148,1197,3.0,1482548478
148,69757,3.5,1482548519
148,76093,3.0,1482548702
148,79091,3.5,1482548714
148,79132,1.5,1482548463
148,81847,4.5,1482549236
148,88125,4.0,1482548673
148,122886,3.5,1482548686
148,134853,4.0,1482548516
148,152081,4.0,1482548452
149,2,1.0,902084874
149,405,1.0,902085168
149,589,3.0,902084874
149,1037,3.0,902085141
149,1371,1.0,902085111
149,1391,4.0,902085078
149,1965,2.0,902084798
150,95,3.0,854203072
150,494,3.0,854203124
150,733,4.0,854203123
151,1,5.0,855947195
151,9,4.0,855947372
151,62,4.0,855947196
151,75,3.0,855948083
151,216,4.0,855948920
151,661,3.0,855947338
151,743,4.0,855947372
151,810,3.0,855947867
151,842,3.0,855948120
151,880,3.0,855948042
151,1047,4.0,855947597
151,1359,4.0,855947643
151,1393,2.0,855947578
152,50,4.5,1450572430
152,318,3.5,1450572432
152,908,4.0,1450572513
152,1136,3.5,1450572527
152,1198,3.5,1450572456
152,1207,4.5,1450572522
152,1213,4.0,1450572454
152,48516,3.5,1450867566
152,61132,3.0,1450867836
152,63876,3.5,1450867867
152,77455,4.0,1450867906
152,85414,3.0,1450867595
152,86504,4.5,1450867648
152,89492,4.0,1450867862
152,91630,3.0,1450867875
152,92259,3.0,1450572461
152,96829,4.0,1450867653
153,2,2.0,1525550601
153,296,3.0,1525548640
153,586,2.5,1525549564
153,1208,2.0,1525551043
153,1246,4.5,1525548800
153,1258,3.0,1525550826
153,1356,0.5,1525552756
153,1580,0.5,1525552893
153,1704,4.0,1525548099
153,1954,0.5,1525552646
153,2324,3.0,1525548106
153,2355,0.5,1525552750
153,2395,1.0,1525550562
153,2572,1.0,1525552933
153,2617,0.5,1525552650
153,3949,4.0,1525548489
153,4014,4.0,1525548802
153,4973,5.0,1525548444
153,5992,4.0,1525549401
153,6793,0.5,1525552705
153,7317,0.5,1525552680
153,7361,5.0,1525548436
153,8464,1.0,1525550393
153,36535,4.0,1525549111
153,60950,1.0,1525549506
153,62644,3.0,1525549545
153,63082,1.5,1525548393
153,65230,0.5,1525552579
153,69757,3.5,1525548722
153,72378,0.5,1525551654
153,79702,2.5,1525548543
153,86882,3.5,1525548633
153,92259,3.0,1525548862
153,106100,4.0,1525548804
153,106916,0.5,1525550576
153,111659,0.5,1525552678
153,111921,2.0,1525550683
153,112552,1.0,1525548567
153,112556,3.5,1525548828
153,117881,3.0,1525550712
153,118696,2.5,1525552596
153,138396,3.5,1525551207
153,140174,4.5,1525549527
153,143969,3.0,1525549539
153,179709,3.0,1525549496
154,1097,5.0,1486297201
154,1704,5.0,1486297118
154,71264,5.0,1486297266
154,106072,3.5,1486297262
154,112852,5.0,1486297096
154,115617,5.0,1486297133
154,157296,2.5,1486297276
155,588,3.0,961861778
155,1516,3.0,961861723
155,1917,4.0,961861341
155,2355,4.0,961861901
155,2628,5.0,961889079
155,3052,4.0,961861610
155,3745,4.0,961860898
156,11,3.0,946799769
156,288,4.0,1106854843
156,357,3.0,946799495
156,477,3.5,1106854100
156,541,4.0,1106854868
156,590,3.5,1106854617
156,661,4.0,940018454
156,708,3.0,946799816
156,904,5.0,940290635
156,910,5.0,939854008
156,921,3.0,946799400
156,947,5.0,939853546
156,953,3.5,1106855520
156,999,4.0,946798467
156,1060,4.0,1106854107
156,1077,4.0,946799495
156,1193,4.0,939884874
156,1207,4.0,1106855457
156,1211,3.0,939842984
156,1230,5.0,946799250
156,1238,4.0,946799272
156,1247,5.0,946800180
156,1248,5.0,941922620
156,1251,5.0,960646812
156,1265,5.0,946799291
156,1276,4.0,946799272
156,1282,3.5,1106853858
156,1284,5.0,946798252
156,1289,4.0,946799086
156,1307,3.5,1106854952
156,1711,3.0,946798792
156,1916,1.0,951113118
156,2000,3.0,946798573
156,2067,4.0,946799109
156,2076,5.0,939898085
156,2243,2.0,946800249
156,2361,3.0,946799291
156,2371,1.0,946799943
156,2384,4.0,941922546
156,2406,4.0,946799943
156,2692,5.0,951112971
156,2796,2.0,939842723
156,2926,3.0,946799400
156,2941,4.0,946799180
156,2993,2.0,946800346
156,3019,4.0,946798346
156,3028,3.0,946800329
156,3099,5.0,946799570
156,3114,3.5,1106855144
156,3141,1.0,946800308
156,3160,4.0,1106853952
156,3175,4.5,1106855482
156,3468,5.0,953534519
156,3504,4.0,953534611
156,3506,4.0,953534611
156,3507,4.0,953534611
156,3751,3.5,1106855382
156,3897,4.0,1106855377
156,4027,4.0,1106855548
156,4226,4.5,1106855486
156,4232,3.0,1106853910
156,4784,3.0,1106854394
156,4973,4.0,1106882006
156,4979,4.5,1106882088
156,5991,4.5,1106882117
156,6299,4.5,1106854139
156,6377,4.0,1106882012
156,7285,4.0,1106854328
156,8128,4.0,1106881279
156,8614,3.5,1106881351
157,953,3.0,992479516
157,1193,3.0,992479618
157,2490,4.0,992480013
157,2987,4.0,992479618
157,3174,3.0,992479976
158,327,4.0,1290764791
158,2490,5.0,1290764747
158,2572,3.5,1290764961
158,3363,3.0,1290764796
158,55282,3.0,1290765104
159,1,4.5,1508640172
159,186,3.0,1508640386
159,1088,4.0,1508641161
159,2671,3.0,1508641313
159,3114,4.5,1508641070
159,4014,2.0,1508641260
159,4069,2.0,1508640458
159,4306,4.0,1508641095
159,30707,4.0,1508640321
159,40819,3.5,1508641048
159,45720,4.0,1508641299
159,60069,2.0,1508640225
159,72641,5.0,1508640254
159,78499,5.0,1508640269
159,88405,2.5,1508641239
159,103141,3.0,1508640379
159,104374,5.0,1508640504
159,106782,2.0,1508641234
160,93,1.0,976798624
160,111,5.0,971195906
160,153,3.0,971115686
160,258,1.0,971114775
160,288,5.0,971115276
160,315,1.0,971115815
160,379,3.0,971114512
160,435,1.0,971114584
160,442,2.0,971114546
160,592,4.0,971113741
160,596,4.0,971619022
160,628,1.0,971196228
160,648,1.0,971115383
160,671,1.0,971114178
160,849,4.0,971114462
160,908,3.0,971112529
160,1011,1.0,971436953
160,1028,4.0,971619022
160,1032,3.0,971619114
160,1092,3.0,971196267
160,1198,3.0,971113406
160,1242,4.0,971113438
160,1291,3.0,971113554
160,1347,3.0,976797624
160,1382,1.0,971115791
160,1411,5.0,971619994
160,1488,1.0,971115489
160,1616,1.0,971115593
160,1678,4.0,971620035
160,1713,5.0,971619496
160,1831,1.0,981310876
160,1876,2.0,971114462
160,1882,1.0,971114797
160,1962,1.0,971113866
160,1970,1.0,976797780
160,1971,1.0,976797780
160,1973,2.0,976798279
160,2000,4.0,971116347
160,2023,5.0,971115356
160,2051,1.0,971436953
160,2081,5.0,971619114
160,2094,2.0,971114316
160,2118,5.0,971113741
160,2166,3.0,975668155
160,2313,4.0,971116332
160,2329,3.0,976798849
160,2353,1.0,971115187
160,2364,1.0,971114356
160,2455,4.0,971117691
160,2529,3.0,971112754
160,2531,1.0,971114668
160,2533,1.0,971114256
160,2640,4.0,971114178
160,2657,3.0,971117641
160,2706,2.0,991925266
160,2710,5.0,971463123
160,2745,3.0,971116289
160,2791,4.0,971113611
160,2818,1.0,971115909
160,2985,4.0,971114256
160,3081,5.0,976797151
160,3147,4.0,976799220
160,3238,1.0,981310684
160,3257,2.0,971115659
160,3408,4.0,971117585
160,3418,1.0,971115082
160,3440,1.0,971619816
160,3450,2.0,971436328
160,3572,1.0,971114584
160,3623,2.0,971196362
160,3745,2.5,1065991630
160,3785,5.0,974494268
160,3826,1.0,998513585
160,3868,4.0,971112754
160,3869,3.0,971117781
160,3948,4.5,1065985297
160,3996,5.0,990188238
160,4033,5.0,1003332852
160,4638,0.5,1065992214
160,4993,2.0,1058457619
160,6537,2.0,1065992023
161,48,4.0,1176498494
161,1148,5.0,1186073273
161,1223,5.0,1186073276
161,2018,3.5,1176498704
161,2617,4.0,1176746702
161,3429,5.0,1186073278
161,45732,0.5,1176746495
161,52287,4.0,1176498804
162,4,3.0,836684306
162,280,5.0,836684249
162,356,5.0,836511289
162,587,3.0,836511364
162,590,4.0,836488863
163,1639,3.0,894217532
163,1721,3.0,894217532
163,1777,3.0,894217570
164,592,3.0,999708325
164,780,5.0,999708378
164,1097,5.0,999707976
164,1101,5.0,999708257
164,1573,3.0,999708325
164,3639,5.0,999708378
164,3996,4.0,999708085
165,249,4.0,1046741234
165,377,4.0,1046741949
165,1221,3.0,1046741758
165,2194,4.0,1046741930
165,2617,3.0,1046741288
165,2692,3.0,1046741833
165,5066,3.0,1046741248
165,5502,4.0,1046741616
165,5530,2.0,1046741411
165,5872,3.0,1046742010
165,5902,4.0,1046741509
165,5959,3.0,1046741509
165,5991,4.0,1046741509
166,6,3.5,1190828796
166,50,5.0,1188774404
166,153,2.5,1189037942
166,296,4.5,1188774591
166,434,2.0,1190828692
166,457,3.5,1190828706
166,839,3.0,1189037948
166,858,4.5,1188921618
166,1036,4.0,1190828734
166,1197,4.5,1189038549
166,1221,4.5,1188921623
166,1222,3.5,1188921668
166,1466,4.0,1188924940
166,1517,3.5,1190828732
166,1682,5.0,1189038119
166,2028,4.5,1189038178
166,2628,3.5,1188926268
166,2716,3.5,1190828633
166,2959,4.5,1188774339
166,2997,4.5,1189038196
166,3147,4.0,1190828738
166,3681,4.0,1190826717
166,4022,4.0,1190828522
166,4963,4.5,1190827463
166,4973,5.0,1188774462
166,5254,3.5,1189037889
166,5349,4.5,1189037860
166,5418,4.5,1190827456
166,5445,4.0,1189980538
166,5464,4.0,1189037853
166,5673,4.5,1188774055
166,6378,3.5,1190828793
166,6711,5.0,1189980536
166,6942,4.5,1188925104
166,39292,4.0,1189038217
166,46530,5.0,1189037932
166,47644,4.0,1188774165
166,47999,4.5,1189038568
166,49530,4.0,1189038524
166,51255,3.5,1189038769
166,54272,4.0,1189980487
166,54286,5.0,1188774329
167,69,2.5,1154719322
167,185,1.5,1154718963
167,541,3.5,1154723110
167,551,3.0,1154718701
167,586,1.0,1154723360
167,608,3.0,1154723159
167,778,4.5,1154722276
167,1080,3.5,1154718733
167,1136,4.0,1154722973
167,1196,4.5,1154721847
167,1197,4.5,1154721881
167,1380,0.5,1154718782
167,1527,5.0,1154719029
167,2054,3.0,1154718763
167,2140,4.0,1154721736
167,2447,1.5,1154719205
167,3087,4.0,1154721654
167,3175,3.5,1154722003
167,3552,4.0,1154721726
167,3671,3.5,1154721946
167,4306,4.5,1154721715
167,4369,1.0,1154719118
167,4489,3.5,1154721599
167,4886,4.5,1154721834
167,5014,4.5,1154719384
167,5464,3.5,1154719103
167,5952,4.5,1154721758
167,6283,5.0,1154721982
167,30793,2.5,1154719342
167,35836,1.5,1154722262
167,45517,3.5,1154721561
167,47122,1.0,1154723703
168,596,4.5,1306793334
168,903,4.5,1306793315
168,1089,5.0,1306802560
168,1172,5.0,1306801666
168,1193,4.5,1306801716
168,1203,5.0,1306801599
168,1252,5.0,1306801889
168,1376,2.0,1306793293
168,1729,4.5,1306793536
168,3030,5.0,1306802137
168,3788,4.0,1306806646
168,7934,4.5,1306802281
168,44555,5.0,1306801838
168,57669,4.0,1306802023
168,71033,4.5,1306806626
168,80463,3.5,1306802570
169,1,4.5,1059427918
169,2,4.0,1078284713
169,34,4.0,1059427862
169,104,5.0,1078284796
169,185,4.0,1078284569
169,231,4.5,1078284543
169,318,5.0,1078284475
169,440,4.0,1059428074
169,852,4.5,1078284897
169,953,5.0,1059427133
169,1022,4.0,1059427297
169,1030,3.5,1059427794
169,1042,4.5,1059427234
169,1197,4.0,1059428056
169,1220,4.0,1059427628
169,1246,5.0,1078284867
169,1265,4.0,1059428232
169,1270,4.0,1059428025
169,1345,3.5,1078285348
169,1381,3.0,1059427837
169,1393,5.0,1078284681
169,1517,4.0,1059426977
169,1663,4.0,1078285367
169,1721,5.0,1078284611
169,1923,4.0,1078284776
169,1961,4.5,1078284723
169,2084,4.5,1059427772
169,2501,5.0,1085699728
169,2502,5.0,1078285093
169,2792,5.0,1079310759
169,3147,4.5,1078285074
169,3536,5.0,1059428134
169,4193,4.0,1059427762
169,4718,4.5,1070250493
169,4890,4.0,1070250506
169,4992,4.0,1059494061
169,4993,4.5,1059494461
169,5222,4.0,1070250669
169,5881,2.5,1070250724
169,5991,5.0,1059427542
169,6005,3.5,1085699705
169,6331,5.0,1085699639
169,6702,3.0,1070250104
169,6711,4.5,1073179635
169,7147,4.0,1075135311
169,7318,5.0,1082229345
169,8783,4.5,1092373278
170,161,4.0,840380930
170,282,4.0,840381134
170,350,3.0,840381134
170,376,3.0,840473290
170,454,3.0,840380988
170,457,3.0,840472801
170,553,4.0,840381134
170,590,4.0,840380828
171,25,5.0,866904159
171,29,5.0,866904396
171,260,4.0,866904192
171,296,5.0,866905241
171,317,4.0,866905664
171,318,5.0,866905647
171,380,5.0,866905647
171,661,5.0,866904261
171,714,5.0,866904502
171,761,5.0,866904301
171,800,5.0,866904379
171,802,4.0,866904216
171,1051,5.0,866904563
171,1198,5.0,866905738
171,1214,5.0,866905795
171,1391,5.0,866904322
172,590,3.5,1291065643
172,661,3.5,1238715949
172,1347,4.0,1238716026
172,1580,3.5,1291065645
172,2770,4.0,1238715951
173,296,1.0,843397856
173,316,3.0,843397907
173,500,4.0,843397993
173,527,5.0,843398045
173,587,3.0,843398030
173,592,3.0,843397856
174,141,3.0,848487194
174,150,5.0,848486904
174,153,3.0,848486928
174,224,3.0,848487300
174,316,5.0,848486943
174,333,4.0,848487280
174,337,4.0,848487194
174,457,5.0,848486928
174,480,5.0,848486962
174,485,3.0,848487280
174,527,3.0,848487075
174,587,5.0,848487060
174,590,4.0,848486904
174,592,5.0,848486904
174,597,4.0,848487060
175,3791,5.0,1234188252
175,3969,4.5,1234188201
175,5410,0.5,1234188618
175,33880,3.5,1234188574
175,38388,5.0,1234189433
175,45880,4.0,1234188588
176,39,3.0,840108930
176,47,5.0,840109138
176,165,4.0,840108593
176,316,4.0,840108739
176,485,3.0,840109075
176,520,3.0,840108930
176,780,4.0,840108684
177,28,2.5,1435536420
177,39,4.0,1435890554
177,48,3.0,1435534447
177,150,4.0,1435533543
177,153,3.0,1435890489
177,154,4.0,1435536521
177,185,2.5,1435533725
177,344,4.0,1435533575
177,355,2.0,1435978172
177,380,3.0,1435533559
177,454,2.5,1435890562
177,546,1.0,1435535439
177,587,3.5,1435533683
177,588,4.0,1435533563
177,592,3.0,1435533554
177,593,5.0,1435533526
177,594,4.0,1435539811
177,596,3.0,1435540218
177,653,2.5,1435534371
177,750,4.0,1435533769
177,900,3.0,1435536481
177,904,5.0,1435536832
177,911,4.0,1435536014
177,912,5.0,1435536836
177,940,3.0,1435536037
177,954,4.0,1435535375
177,1022,5.0,1435720405
177,1029,4.0,1435534825
177,1059,3.0,1435534734
177,1064,4.0,1435536425
177,1084,3.5,1435534787
177,1088,3.5,1435534616
177,1203,4.5,1435534495
177,1206,1.0,1435533733
177,1210,3.0,1435533540
177,1221,4.0,1435533674
177,1271,4.0,1435534840
177,1275,1.5,1435534643
177,1348,2.0,1435536091
177,1407,4.0,1435534237
177,1431,2.0,1435536428
177,1544,2.5,1435534418
177,1588,3.0,1435535917
177,1688,3.0,1435536084
177,1721,5.0,1435890496
177,1835,3.0,1435535586
177,1997,3.5,1435534483
177,2011,4.0,1435534180
177,2078,3.0,1435534866
177,2080,4.0,1435534751
177,2153,2.0,1435536680
177,2160,4.0,1435535039
177,2174,4.0,1435534166
177,2176,3.5,1435536580
177,2194,2.5,1435803626
177,2291,2.0,1435534136
177,2316,4.5,1435536646
177,2389,0.5,1435536432
177,2671,3.5,1435534500
177,2683,1.0,1435890576
177,2687,2.0,1435535566
177,2692,3.5,1435532298
177,2797,5.0,1435534181
177,2804,5.0,1435534519
177,2997,3.0,1435977840
177,3022,5.0,1435536893
177,3087,1.0,1435535488
177,3098,4.0,1435535698
177,3364,3.5,1435720436
177,3499,4.0,1435534869
177,3785,3.0,1435524543
177,3882,3.0,1435526204
177,3990,2.5,1435837473
177,4014,3.0,1435524493
177,4155,3.0,1435525825
177,4368,2.0,1435525646
177,4447,4.0,1435524527
177,4571,2.5,1435534943
177,5218,3.0,1435524395
177,5266,3.5,1435524670
177,5419,2.5,1435525414
177,5445,5.0,1435524214
177,5501,2.0,1435837482
177,6297,3.5,1435525391
177,6483,0.5,1435537300
177,6711,4.0,1435524351
177,6787,3.0,1435537116
177,6947,0.5,1435526119
177,7004,3.0,1435536347
177,7022,2.5,1435526211
177,7121,5.0,1435720350
177,7149,3.0,1435525213
177,7438,3.0,1435523590
177,8368,3.5,1435525982
177,8529,3.0,1435526173
177,8636,3.0,1435524354
177,8695,4.0,1435719846
177,8718,4.0,1435720144
177,8783,4.0,1435524882
177,8807,2.0,1435525050
177,8907,3.0,1435525639
177,8948,2.0,1435836845
177,8961,4.0,1435523585
177,8984,3.5,1435526140
177,9008,2.5,1435540203
177,25746,3.0,1435537593
177,25771,4.0,1435538573
177,25937,3.0,1435720042
177,31696,2.5,1435526241
